Node,Community,Proximity to SOD1,Relative subgraph centrality,Subgraph centrality,Participation coefficient
4932.YKR048C,3,3,7.256460992486236e-08,1.0007089207415012,0.6799999999999999
4932.YPL074W,7,4,3.316026262308253e-10,1.0000333826884442,0.5
4932.YPL179W,15,4,1.0391668168324708e-10,1.0000350115865615,0.5
4932.YDR129C,18,4,4.229757425062465e-09,1.0006217163324564,0.20301783264746232
4932.YEL037C,10,3,7.326074855280602e-08,1.00104999805335,0.6024691358024692
4932.YGR285C,12,2,4.828995013492886e-05,1.0010318878044642,0.5382716049382716
4932.YNR032W,15,4,2.4489900023947882e-09,1.0002936311838826,0.14201183431952658
4932.YEL030W,12,2,2.138481609841264e-05,1.0007331358921094,0.37098255280073467
4932.YLR369W,12,2,2.1956031302924216e-05,1.000787747056112,0.49469387755102046
4932.YKL188C,2,2,2.464496506323407e-05,1.000456303338528,0.2770083102493075
4932.YHL011C,7,3,1.074832700792539e-06,1.0002502525785788,0.2975206611570248
4932.YML008C,15,3,4.265307409301127e-08,1.0002586607851485,0.5454545454545454
4932.YOL111C,12,3,3.472652007330528e-07,1.0003639356048402,0.5777777777777777
4932.YJR069C,4,2,2.7683117449504684e-05,1.0005793239506338,0.29166666666666663
4932.YOR127W,15,4,4.656642117696272e-09,1.0003774127501444,0.5185185185185186
4932.YER174C,1,3,1.233811306426344e-06,1.0002784868336925,0.1527777777777778
4932.YCR079W,15,3,2.6116210453909147e-07,1.0002668665740968,0.5443786982248521
4932.YLR150W,5,3,1.52230306352068e-06,1.002677416737559,0.0
4932.YER056C-A,5,3,4.411617387371867e-06,1.0062047998503272,0.1809762033531639
4932.YNL135C,15,2,2.844023315236744e-05,1.0005090403506445,0.8072562358276644
4932.YLL060C,7,2,6.296911880151784e-05,1.0004398876076832,0.24380165289256195
4932.YAL004W,16,5,1.2195333718573176e-13,1.0000432601942797,0.0
4932.YOR299W,15,4,3.589246626149213e-10,1.0001889720230088,0.21875
4932.YBR113W,16,4,1.0141556375882401e-10,1.0001943207297601,0.0
4932.YBR108W,18,4,1.2188134492006723e-09,1.0001065016205704,0.31999999999999995
4932.YDR545W,16,4,1.5901496406515309e-10,1.0004727334587937,0.0
4932.YMR273C,15,4,5.398949925582847e-09,1.00025917373209,0.6153846153846154
4932.YFL007W,8,3,1.8437281773325213e-07,1.0004850182164278,0.25850340136054417
4932.YNL339C,16,4,1.6724219429578753e-10,1.0006464226480114,0.0
4932.YHR185C,17,4,7.529875507839012e-11,1.000055759261162,0.4444444444444444
4932.YGR221C,15,5,2.535107432137529e-12,1.0000338665877204,0.0
4932.YER124C,15,4,1.8480068601149473e-10,1.0001977572655016,0.21875
4932.YHR061C,15,4,2.2180988206647705e-09,1.0002293298028495,0.2975206611570248
4932.YDR309C,15,4,3.4388649007392746e-09,1.0002361422508257,0.31404958677685946
4932.YBL106C,18,4,4.4315161566374495e-10,1.00005670282742,0.0
4932.YLR233C,10,4,7.461783806128348e-09,1.0004759267979617,0.47165532879818595
4932.YGR268C,18,3,5.7225889346971225e-08,1.0000835461183375,0.375
4932.YER096W,15,5,4.8649164124253685e-12,1.0000354031582246,0.0
4932.YGL117W,4,3,6.243055707024891e-08,1.0002030560630124,0.19753086419753085
4932.YOR284W,15,4,6.728282406047448e-11,1.0000333803513797,0.5
4932.YOR053W,16,5,1.404813765315538e-13,1.0000495523832664,0.0
4932.YJR083C,18,4,5.919854227792189e-10,1.000017442734841,0.0
4932.YNL298W,15,3,5.468000665051031e-07,1.0009152671592496,0.44672796106003243
4932.YGL181W,18,3,6.272529775382292e-08,1.0001732574770403,0.0
4932.YDL228C,18,5,4.569601424683767e-12,1.0000644920012367,0.0
4932.YOR396W,16,6,1.1375449193717913e-15,1.0001007590655802,0.0
4932.YER115C,6,5,1.2995142071800525e-12,1.0000166468597282,0.0
4932.YLR467W,16,4,1.6637163651953002e-10,1.0005760957930216,0.0
4932.YOR300W,15,5,4.0399245906062864e-13,1.0000164729772716,0.0
4932.YGR296W,16,4,1.5895737688360195e-10,1.0004458352192596,0.0
4932.YIL156W,8,4,2.0288704472969793e-10,1.0001701583122962,0.375
4932.YML012W,18,3,5.3462826137083e-08,1.0006824307692674,0.5017835909631392
4932.YOR025W,4,3,1.952067025134301e-07,1.000428362240237,0.69
4932.YKR082W,12,2,2.08989082338862e-05,1.000812589417202,0.06243496357960454
4932.YGR068C,15,4,2.614112656266869e-10,1.0000743900799125,0.0
4932.YBR081C,3,3,1.1804593160415666e-07,1.000660127114181,0.2688614540466392
4932.YHL014C,13,3,1.9116616136195447e-07,1.000016612348155,0.0
4932.YCR030C,18,4,3.3222623021774214e-09,1.0001645307373919,0.0
4932.YNR048W,18,3,6.354343309866728e-08,1.0001168572082806,0.56
4932.YFL044C,8,4,1.5983868302603225e-08,1.0004080409216805,0.4444444444444444
4932.YGL240W,10,4,3.6444181443820965e-09,1.0004522548101324,0.20370370370370372
4932.YLR449W,14,4,2.1022855240644488e-08,1.000476032560437,0.565
4932.YDR342C,7,3,2.6385899076027033e-07,1.000110192261854,0.31999999999999995
4932.YOR035C,18,3,1.1197203314425525e-07,1.000213851866979,0.65625
4932.YFL001W,14,3,1.8975678913376866e-07,1.0005475097585106,0.21760000000000002
4932.YPR188C,15,3,5.790992779292027e-08,1.000116152157632,0.31999999999999995
4932.YBR041W,2,2,2.816489754592388e-05,1.0005803945602836,0.15039999999999998
4932.YOR197W,19,3,9.750312968346383e-08,1.0001949976273976,0.6419753086419753
4932.YLR028C,4,3,3.3935372090480517e-07,1.0008087859290642,0.173828125
4932.YGL115W,15,3,2.5775239122314414e-07,1.000570795154288,0.3488
4932.YAL029C,18,4,3.6946971046850074e-09,1.0004420291907121,0.625
4932.YER110C,12,3,4.1470146746518197e-07,1.0006952068013804,0.783203125
4932.YDR122W,18,5,8.786041013654489e-13,1.00001825272936,0.0
4932.YOR184W,4,3,6.983426510387945e-07,1.0003314799758578,0.12444444444444447
4932.YCR043C,8,4,6.046069233375112e-11,1.0000526301798311,0.0
4932.YER020W,15,3,8.056834220873579e-07,1.0006627028320114,0.41326530612244894
4932.YJL101C,7,1,0.007230496689511532,1.0009601586613788,0.5548945375878853
4932.YGR271W,8,4,2.789319306453243e-09,1.0002482332789457,0.6942148760330579
4932.YGR270W,3,4,3.758646150288196e-09,1.0002123332571424,0.18000000000000005
4932.YJR099W,8,4,1.8103412288564616e-08,1.0003421666560746,0.6224489795918368
4932.YKR024C,14,4,2.928931388591384e-08,1.0006800590611933,0.5892857142857143
4932.YFR053C,7,2,5.103302579299388e-05,1.0014630167460195,0.26498253157753293
4932.YNL053W,15,3,5.898291289531074e-07,1.0003272111285386,0.0
4932.YKL190W,15,2,1.9455202913329296e-05,1.0006540365541343,0.0
4932.YDL160C,12,3,7.03711142082189e-07,1.0009356993209004,0.45875
4932.YDL122W,8,4,8.46053915684944e-09,1.000213212317306,0.628099173553719
4932.YKL068W,12,3,5.129780341221529e-07,1.0006126914595745,0.22916666666666663
4932.YKL073W,12,2,1.9014352252029186e-05,1.0009221536911,0.4390243902439024
4932.YOR391C,4,3,4.285642788499982e-07,1.000349310271059,0.328125
4932.YPL058C,8,3,1.0001300255568606e-07,1.0001298672718628,0.2777777777777778
4932.YBR137W,12,3,3.254305859753167e-07,1.00020629240802,0.0
4932.YPR119W,10,3,4.6720387531521074e-07,1.0010205442059603,0.35330578512396693
4932.YOR007C,12,2,2.267727017719107e-05,1.0006084460952902,0.4131944444444444
4932.YBR026C,7,2,2.1855894620812435e-05,1.0004463461894453,0.585
4932.YER059W,10,4,1.5564349228934862e-09,1.0003518458342098,0.13265306122448983
4932.YGR250C,12,4,1.215743234491036e-09,1.0000599974613187,0.0
4932.YDR192C,12,3,4.388078167340357e-07,1.0005095575644758,0.1768707482993197
4932.YNL249C,14,4,1.883782364310322e-10,1.000017353190223,0.0
4932.YPL144W,8,4,7.138657859826793e-10,1.0001492955728937,0.0
4932.YPL026C,8,6,7.815417150253134e-15,1.0000188504107612,0.0
4932.YBR195C,3,3,6.57179688649096e-08,1.00061472034354,0.2208
4932.YDR154C,3,3,5.5660521245147e-08,1.000020028549893,0.0
4932.YAL016W,15,3,2.702409160925453e-07,1.0009187196739022,0.2978395061728395
4932.YER040W,4,3,1.1184992765534622e-06,1.00056318142776,0.5433673469387755
4932.YBL021C,3,4,1.0017752492613111e-09,1.0001454526914304,0.5
4932.YGL004C,8,4,3.950424557028383e-09,1.0003040549947495,0.4387755102040817
4932.YPR193C,9,4,6.778188752463998e-11,1.0000402848459644,0.0
4932.YPL047W,3,3,7.822020540483587e-08,1.000559356019772,0.3801652892561983
4932.YGR178C,12,4,7.701156622367947e-09,1.0003748932192378,0.31141868512110726
4932.YJR005W,18,3,4.535699051413933e-08,1.00050630156121,0.09070294784580502
4932.YIL095W,18,3,1.0743324026170386e-07,1.0003421825209127,0.12444444444444447
4932.YGR133W,2,3,2.9354248163967935e-07,1.000508999107708,0.1768707482993197
4932.YBR078W,15,4,2.438479105052946e-10,1.0000636006955106,0.4444444444444444
4932.YNL157W,15,4,4.490518032288296e-09,1.0001693692888418,0.5625
4932.YPL225W,7,2,2.4405634681722645e-05,1.000217097174707,0.7160493827160495
4932.YDL182W,4,3,8.106567330867635e-07,1.0004484594254777,0.0
4932.YMR161W,12,2,2.075048345589583e-05,1.0003726523250895,0.18836565096952906
4932.YLL022C,3,3,3.053323175473185e-07,1.0004182946668678,0.5740740740740741
4932.YHR163W,7,3,1.6429539983994247e-06,1.0001993996893968,0.0
4932.YMR223W,3,3,1.849848791408851e-07,1.0007749422783574,0.43333333333333335
4932.YDR244W,2,2,5.396175397275575e-05,1.001072416892408,0.3718820861678005
4932.YLR128W,10,4,3.0150509613501817e-09,1.0002427947450243,0.33999999999999997
4932.YER151C,8,4,3.494242622922557e-09,1.000392058685977,0.5123456790123457
4932.YCR069W,12,3,9.470354973804964e-08,1.000040456162877,0.0
4932.YFL047W,15,4,3.6028133189487666e-10,1.000066285089797,0.4444444444444444
4932.YDL116W,12,2,2.0684007371376493e-05,1.0007950541626054,0.12278876170655562
4932.YBR170C,8,3,2.3781421460138553e-07,1.001003381429602,0.5342058298631767
4932.YKL157W,4,3,1.777508173084945e-07,1.00013479304605,0.8163265306122449
4932.YMR078C,10,3,9.501673063920437e-08,1.0006715799189148,0.19897959183673475
4932.YER098W,8,4,2.2745574781296574e-10,1.0001972275838582,0.0
4932.YHR030C,15,2,4.199480482261784e-05,1.0014093182232588,0.18777777777777782
4932.YGR210C,4,3,4.324609331599928e-08,1.0000359429537944,0.5
4932.YNL077W,12,2,2.1248515891604742e-05,1.00056489536965,0.1449704142011834
4932.YOR003W,2,4,1.0484539649229657e-09,1.0000367353403512,0.5
4932.YNR029C,18,5,1.9091305196883984e-11,1.000027334374218,0.0
4932.YPR158W,12,3,7.921919754901399e-07,1.0001532792026837,0.40816326530612246
4932.YIL007C,8,3,4.635967915740842e-08,1.0003575665753486,0.3466666666666667
4932.YBR034C,14,4,2.8544091259738186e-08,1.000935252931851,0.6024878312601406
4932.YDL175C,5,4,8.469046637214154e-09,1.0001963161180996,0.0
4932.YDR482C,12,4,1.2923258186237768e-09,1.0004726044079884,0.0
4932.YOL032W,12,2,1.981470567515096e-05,1.0004710781388135,0.18000000000000005
4932.YCL035C,7,1,0.006222546646373775,1.0005004711346133,0.22684310018903586
4932.YNL025C,3,3,4.703707478363354e-08,1.0005160799476085,0.5141776937618148
4932.YGR173W,12,4,7.363137832739827e-10,1.000191958568194,0.37037037037037035
4932.YGR241C,18,3,3.195120221646114e-07,1.0006123640734481,0.07396449704142016
4932.YNR034W-A,7,3,1.0047423637456773e-06,1.0002216683502823,0.2975206611570248
4932.YLR113W,15,2,0.00011718612949510775,1.0018654339128876,0.3175773113283128
4932.YMR104C,15,3,1.8369571669195366e-07,1.000273303761405,0.3571428571428571
4932.YGR014W,15,3,4.930200932819206e-07,1.0004144257009338,0.09972299168975074
4932.YPL116W,3,3,1.5591167668084515e-07,1.0003758406269092,0.45679012345679015
4932.YOL115W,5,4,7.618449030758357e-09,1.0002212706991267,0.37037037037037035
4932.YHR117W,6,3,5.983834052545223e-07,1.0002400874481543,0.5123966942148761
4932.YDL079C,7,2,2.0674561285944303e-05,1.000147612391829,0.65625
4932.YGL190C,15,3,2.981285293060434e-07,1.0009339939938633,0.4192841490138788
4932.YER048C,12,3,2.1416535900476352e-07,1.000129813820398,0.0
4932.YKL126W,15,3,2.88997736200931e-07,1.0005626087126744,0.5739644970414202
4932.YNL329C,2,3,6.515437520691458e-07,1.0006879571572653,0.19897959183673475
4932.YOR321W,8,4,4.3399583861576663e-10,1.0002853712488557,0.0
4932.YLR024C,8,3,1.8303412785414253e-07,1.0003139105075212,0.2551020408163265
4932.YGL195W,12,3,2.3001710031220375e-07,1.0003784641871638,0.6228373702422145
4932.YKL127W,7,1,0.006271031527344206,1.000734350601309,0.169921875
4932.YJR052W,10,3,9.183418500931348e-08,1.0006265856438878,0.32098765432098764
4932.YGL253W,7,2,4.490599344531908e-05,1.0009097572971855,0.5137499999999999
4932.YKL040C,1,2,2.6728657375978907e-05,1.0004724329884997,0.45679012345679015
4932.YFL014W,7,2,5.606652788473648e-05,1.0009051298775797,0.40095181439619276
4932.YGR180C,10,2,0.00011207056225354502,1.0004342940257651,0.63
4932.YMR219W,12,3,1.83843835573419e-07,1.0002438739253643,0.7107438016528926
4932.YEL012W,19,4,7.188609993727391e-10,1.0001190504040167,0.0
4932.YDL088C,12,2,2.05984459061637e-05,1.0007741851520107,0.06444444444444442
4932.YIL017C,19,3,1.049829752618539e-07,1.0003509322440762,0.5510204081632653
4932.YKL057C,12,2,2.064487437716117e-05,1.0007908142258741,0.11570247933884292
4932.YLL048C,7,3,1.0055845014071219e-06,1.0001640193639785,0.0
4932.YNL307C,15,3,2.3061627426656584e-07,1.0000966305287242,0.72
4932.YCR047C,14,3,1.366787492770253e-07,1.000595655497715,0.6016
4932.YOR375C,4,2,6.769766074633126e-05,1.0011651249829694,0.27450980392156865
4932.YBL047C,18,3,3.087865344743757e-07,1.0009258641430676,0.19722425127830534
4932.YCR086W,10,3,4.516096759185281e-08,1.0001584294936863,0.6122448979591837
4932.YGL227W,19,3,5.2287287669069266e-08,1.0002755291792638,0.1652892561983471
4932.YKR054C,10,4,4.426619512295279e-09,1.0007076072081291,0.41326530612244894
4932.YGR136W,18,4,9.093897719277336e-10,1.0002252555399789,0.33999999999999997
4932.YDR143C,8,2,1.7784941039363856e-05,1.0002514443166841,0.48611111111111116
4932.YPR154W,18,3,2.6409261232080317e-07,1.0002545898604105,0.41666666666666663
4932.YML007W,7,1,0.006265599880043813,1.0008801749518892,0.6745562130177515
4932.YER091C,4,3,7.347735873592743e-07,1.00082129224719,0.05709342560553632
4932.YLL015W,8,3,1.504921582915278e-07,1.0000619002339814,0.4444444444444444
4932.YJL073W,12,2,1.911173616490707e-05,1.0005108389438444,0.07679999999999998
4932.YFR041C,12,3,6.54678721816323e-07,1.0003131150095048,0.3203125
4932.YFL031W,8,3,2.774346616722396e-07,1.0003192962033787,0.625
4932.YGR279C,15,4,3.116731629319901e-10,1.0001125303465481,0.0
4932.YER175C,4,3,5.1986824993509664e-08,1.0001057177577357,0.31999999999999995
4932.YER100W,8,3,4.2921084424590384e-08,1.000178629528391,0.21875
4932.YOR083W,10,3,5.6396813289056116e-08,1.0003544391422954,0.4140625
4932.YDR469W,3,4,1.5355943539154947e-08,1.0003544355113516,0.31999999999999995
4932.YDL091C,8,3,5.041177788259925e-08,1.0002953970513986,0.0
4932.YGL203C,15,3,5.338225983159779e-08,1.0002030624164557,0.76
4932.YCR024C-A,20,5,8.282684976247678e-13,1.0000556036327495,0.0
4932.YBR001C,7,2,2.3116327800518392e-05,1.0005117249001052,0.25396825396825395
4932.YLR343W,15,4,9.509773863020966e-11,1.000040239451149,0.0
4932.YOR164C,12,3,3.80605452003982e-07,1.00029846475217,0.4027777777777778
4932.YDR055W,15,4,1.710467935909024e-10,1.0000762888835075,0.0
4932.YDR059C,8,4,5.479881988188829e-09,1.0001928070698585,0.6875
4932.YKL197C,2,3,1.1243032748046002e-06,1.0006143385536612,0.28800000000000003
4932.YPR141C,10,4,5.23637505968691e-09,1.0005770674747776,0.07986111111111116
4932.YGL012W,15,3,4.657711803344924e-08,1.0001780885802052,0.24489795918367352
4932.YLR136C,1,2,4.605201154982055e-05,1.0003637672495884,0.47750865051903113
4932.YLR357W,3,4,3.054957065258806e-09,1.0003815272118823,0.1171875
4932.YDR516C,7,2,4.316951893735406e-05,1.0006162024444287,0.14201183431952658
4932.YDR127W,4,3,6.684487374923696e-07,1.0004677251795846,0.1768707482993197
4932.YMR018W,2,3,6.172409003615191e-07,1.0003698188629793,0.11072664359861595
4932.YJL082W,2,6,8.763606160200332e-16,1.0000185271951725,0.0
4932.YOR231W,15,3,6.376816629505332e-07,1.0004859478997774,0.0
4932.YLR180W,4,3,1.602964806869843e-07,1.0002873993790597,0.0
4932.YHR057C,12,3,1.6120820060870449e-07,1.0000648579707885,0.6666666666666667
4932.YBR222C,2,3,5.340943068647859e-07,1.0001894575114738,0.0
4932.YJL094C,15,3,9.030277590835667e-08,1.000222087578832,0.345679012345679
4932.YAR002C-A,18,4,5.754059597502456e-10,1.000235816883829,0.0
4932.YGL251C,10,4,2.9778194854065444e-09,1.0004882344446915,0.25396825396825395
4932.YDR519W,12,2,2.696895116814749e-05,1.0002322596753137,0.78
4932.YER069W,4,3,1.006892751346058e-06,1.0013437580134381,0.18489653319000265
4932.YAR002W,12,3,4.3146361926905353e-07,1.0005959607839674,0.3456
4932.YJR036C,8,3,5.589867208433824e-08,1.0001536084559401,0.653061224489796
4932.YNR028W,14,3,9.572411090253753e-08,1.0000802692477055,0.625
4932.YGR055W,12,4,2.6365313865505183e-10,1.0001839357974225,0.33999999999999997
4932.YNL098C,15,3,1.0350339900692018e-06,1.0008428109659118,0.2993827160493827
4932.YDR483W,8,3,4.049374438460382e-08,1.0005646265268169,0.0
4932.YIL066C,10,2,0.00011379846559348989,1.0005047492115082,0.640495867768595
4932.YNR034W,7,3,1.9545160953726303e-07,1.0001189659600611,0.31999999999999995
4932.YGR184C,8,2,1.8847001742480513e-05,1.000474413677925,0.525
4932.YDR071C,15,4,1.6583551907460407e-09,1.00008137768074,0.375
4932.YJL058C,15,3,1.2203282895393436e-07,1.0002045921026372,0.0
4932.YDR152W,12,4,1.544991140123124e-09,1.0001820395892425,0.44897959183673475
4932.YJL197W,8,3,1.099295590852587e-07,1.0002175899846104,0.74
4932.YML013W,8,3,4.512058690328666e-08,1.0005859971316902,0.22916666666666663
4932.YML075C,15,4,4.124041841531423e-10,1.000147714608993,0.6122448979591837
4932.YPL254W,3,3,6.533401244990765e-08,1.0006937038686448,0.0
4932.YIL034C,18,4,6.268488175905328e-10,1.0002459599259788,0.1652892561983471
4932.YBR281C,7,3,3.3371995033335705e-07,1.0001137032257958,0.48
4932.YKL119C,6,3,3.7284211652415325e-08,1.000149742488242,0.24489795918367352
4932.YGR054W,5,3,5.98048713603013e-07,1.001524191709424,0.17190082644628102
4932.YBR082C,8,3,2.579041561221319e-07,1.000500315902847,0.6818181818181819
4932.YHR087W,7,2,5.7146377737133725e-05,1.0014858638056339,0.12144116906021662
4932.YGR199W,8,4,7.573991043716144e-11,1.0000899990565484,0.0
4932.YLR422W,15,3,2.0139830971091814e-07,1.0002719270251317,0.8055555555555556
4932.YOL068C,3,3,3.1218585923163027e-07,1.000617672512669,0.4970414201183432
4932.YKL142W,7,3,2.8819727422406405e-07,1.0000901104969138,0.0
4932.YBR244W,7,1,0.007231840088153867,1.000400704832228,0.0
4932.YMR292W,18,2,2.1967045829390428e-05,1.0003981363149428,0.6799999999999999
4932.YGR281W,8,3,3.412135573479825e-07,1.0004638439958191,0.2479338842975206
4932.YMR216C,12,4,4.6476198014904976e-10,1.0001323537614137,0.6111111111111112
4932.YKR099W,4,3,3.130424067197867e-07,1.000355212007086,0.47750865051903113
4932.YOR123C,3,3,5.3532544881139464e-08,1.0005230517111667,0.25850340136054417
4932.YKL026C,7,1,0.007012614096847729,1.0005122271003934,0.0
4932.YDL203C,15,4,1.359815226932115e-10,1.0000859223455971,0.0
4932.YLR176C,15,3,1.422653915300544e-07,1.0001034975434115,0.64
4932.YFR009W,12,4,7.889379144144755e-10,1.0000736276450393,0.0
4932.YPR129W,12,3,2.3245632667443904e-07,1.000330673973101,0.5408163265306123
4932.YER161C,3,4,2.985588077979162e-09,1.0001547417202559,0.375
4932.YDL100C,12,3,1.104325327058839e-07,1.0003515750992655,0.56
4932.YDL057W,1,5,9.039304135934068e-13,1.000041748344782,0.0
4932.YGL148W,4,3,1.615930237234848e-07,1.0004378341741293,0.11072664359861595
4932.YDR513W,7,2,0.00031469792596246427,1.0006027909188626,0.30178326474622774
4932.YCL009C,4,3,1.1664583793773511e-06,1.00062001381657,0.13520408163265307
4932.YIL079C,5,4,8.419634895317704e-09,1.0001942354418258,0.0
4932.YJL024C,18,4,1.9179139517863653e-09,1.0002840707483853,0.0
4932.YPR079W,18,4,3.431662262080165e-09,1.0001810374350706,0.21875
4932.YGL037C,7,2,7.700986295122253e-05,1.001752577133031,0.43282548476454297
4932.YLR137W,14,4,7.38914595289008e-10,1.000274923918121,0.0
4932.YHR183W,7,2,2.681048748350522e-05,1.0004188614680685,0.2906574394463668
4932.YMR140W,15,3,9.833545439811697e-08,1.000171713427294,0.617283950617284
4932.YPL226W,5,3,1.762665325475961e-06,1.0028201962321355,0.2213648834019204
4932.YOR153W,8,2,1.9062490360878775e-05,1.000487501767687,0.3742911153119093
4932.YGR040W,15,2,2.292463369548553e-05,1.0008759839345083,0.1022644265887509
4932.YGL173C,5,3,1.7160164931950155e-06,1.0028769717829624,0.3810686584314852
4932.YJL080C,12,3,4.3544302064259634e-07,1.0004075648332906,0.5706371191135734
4932.YHR034C,12,3,2.4381917074271743e-07,1.0001564035076889,0.44897959183673475
